"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NG000001052","NIAMEY AERO, NG","2006-02-02",,"77",,"63"
"NG000001052","NIAMEY AERO, NG","2006-02-03",,"78",,"62"
"NG000001052","NIAMEY AERO, NG","2006-02-04",,"80",,
"NG000001052","NIAMEY AERO, NG","2006-02-05",,"82","100",
"NG000001052","NIAMEY AERO, NG","2006-02-06",,"84","102",
"NG000001052","NIAMEY AERO, NG","2006-02-07",,"85","100","69"
"NG000001052","NIAMEY AERO, NG","2006-02-08",,"83","98","69"
"NG000001052","NIAMEY AERO, NG","2006-02-09",,"81","95","69"
"NG000001052","NIAMEY AERO, NG","2006-02-10",,"80",,
"NG000001052","NIAMEY AERO, NG","2006-02-11",,"81",,
"NG000001052","NIAMEY AERO, NG","2006-02-12",,"83",,
"NG000001052","NIAMEY AERO, NG","2006-02-13",,"85",,
"NG000001052","NIAMEY AERO, NG","2006-02-14",,"87",,
"NG000001052","NIAMEY AERO, NG","2006-02-15",,"88",,"79"
"NG000001052","NIAMEY AERO, NG","2006-02-16",,"88",,
"NG000001052","NIAMEY AERO, NG","2006-02-17",,"87","99","77"
"NG000001052","NIAMEY AERO, NG","2006-02-18",,"83",,
"NG000001052","NIAMEY AERO, NG","2006-02-19",,"83","96","72"
"NG000001052","NIAMEY AERO, NG","2006-02-20",,"85",,"72"
"NG000001052","NIAMEY AERO, NG","2006-02-21",,"87","101","73"
"NG000001052","NIAMEY AERO, NG","2006-02-22",,"89","102","73"
"NG000001052","NIAMEY AERO, NG","2006-02-23",,"87",,"73"
"NG000001052","NIAMEY AERO, NG","2006-02-24",,"84","99","72"
"NG000001052","NIAMEY AERO, NG","2006-02-25",,"84",,"63"
"NG000001052","NIAMEY AERO, NG","2006-02-26",,"85","103","63"
"NG000001052","NIAMEY AERO, NG","2006-02-27",,"86",,"69"
"NG000001052","NIAMEY AERO, NG","2006-02-28",,"87",,"70"
"NG000001052","NIAMEY AERO, NG","2006-03-01",,"89",,"72"
"NG000001052","NIAMEY AERO, NG","2006-03-02",,"91",,"76"
"NG000001052","NIAMEY AERO, NG","2006-03-03",,"92","108","76"
"NG000001052","NIAMEY AERO, NG","2006-03-04",,"92",,
"NG000001052","NIAMEY AERO, NG","2006-03-05",,"91",,"74"
"NG000001052","NIAMEY AERO, NG","2006-03-06",,"92",,
"NG000001052","NIAMEY AERO, NG","2006-03-07",,"89","103","72"
"NG000001052","NIAMEY AERO, NG","2006-03-08",,"86","96",
"NG000001052","NIAMEY AERO, NG","2006-03-09",,"84","93",
"NG000001052","NIAMEY AERO, NG","2006-03-10",,"82","94",
"NG000001052","NIAMEY AERO, NG","2006-03-11",,"82",,"72"
"NG000001052","NIAMEY AERO, NG","2006-03-12",,"83","99",
"NG000001052","NIAMEY AERO, NG","2006-03-13",,"87",,"68"
"NG000001052","NIAMEY AERO, NG","2006-03-14",,"88",,
"NG000001052","NIAMEY AERO, NG","2006-03-15",,"88",,
"NG000001052","NIAMEY AERO, NG","2006-03-16",,"89","104",
"NG000001052","NIAMEY AERO, NG","2006-03-17",,"89",,
"NG000001052","NIAMEY AERO, NG","2006-03-18",,"89","107","72"
"NG000001052","NIAMEY AERO, NG","2006-03-19",,"92",,
"NG000001052","NIAMEY AERO, NG","2006-03-20",,"92","108",
"NG000001052","NIAMEY AERO, NG","2006-03-21",,"94",,"78"
"NG000001052","NIAMEY AERO, NG","2006-03-22",,"92",,"78"
"NG000001052","NIAMEY AERO, NG","2006-03-23",,"94","110","79"
"NG000001052","NIAMEY AERO, NG","2006-03-24",,"92","108","75"
"NG000001052","NIAMEY AERO, NG","2006-03-25",,"92","108","72"
"NG000001052","NIAMEY AERO, NG","2006-03-26",,"91","107",
"NG000001052","NIAMEY AERO, NG","2006-03-27",,"90",,"76"
"NG000001052","NIAMEY AERO, NG","2006-03-28",,"89","104",
"NG000001052","NIAMEY AERO, NG","2006-03-29",,"87",,
"NG000001052","NIAMEY AERO, NG","2006-03-30",,"88","102","74"
"NG000001052","NIAMEY AERO, NG","2006-03-31",,"89",,"79"
"NG000001052","NIAMEY AERO, NG","2006-04-01",,"89","103","76"
"NG000001052","NIAMEY AERO, NG","2006-04-02",,"91","104","79"
"NG000001052","NIAMEY AERO, NG","2006-04-03",,"92","107","80"
"NG000001052","NIAMEY AERO, NG","2006-04-04",,"91",,"75"
"NG000001052","NIAMEY AERO, NG","2006-04-05",,"90","106","72"
"NG000001052","NIAMEY AERO, NG","2006-04-06",,"91",,"71"
"NG000001052","NIAMEY AERO, NG","2006-04-07",,"92",,"73"
"NG000001052","NIAMEY AERO, NG","2006-04-08",,"92","107","78"
"NG000001052","NIAMEY AERO, NG","2006-04-09",,"92","109","76"
"NG000001052","NIAMEY AERO, NG","2006-04-10",,"93",,"76"
"NG000001052","NIAMEY AERO, NG","2006-04-11",,"93","108","79"
"NG000001052","NIAMEY AERO, NG","2006-04-12",,"93","110",
"NG000001052","NIAMEY AERO, NG","2006-04-13",,"93","108","77"
"NG000001052","NIAMEY AERO, NG","2006-04-14",,"94",,
"NG000001052","NIAMEY AERO, NG","2006-04-15",,"93",,
"NG000001052","NIAMEY AERO, NG","2006-04-16",,"93","109",
"NG000001052","NIAMEY AERO, NG","2006-04-17",,"94",,"79"
"NG000001052","NIAMEY AERO, NG","2006-04-18",,"94","107","79"
"NG000001052","NIAMEY AERO, NG","2006-04-19",,"96",,"82"
"NG000001052","NIAMEY AERO, NG","2006-04-20",,"96",,"82"
"NG000001052","NIAMEY AERO, NG","2006-04-21",,"95","109",
"NG000001052","NIAMEY AERO, NG","2006-04-22",,"96","109","79"
"NG000001052","NIAMEY AERO, NG","2006-04-23",,"98",,"79"
"NG000001052","NIAMEY AERO, NG","2006-04-24",,"94","103","87"
"NG000001052","NIAMEY AERO, NG","2006-04-25",,"95",,
"NG000001052","NIAMEY AERO, NG","2006-04-26",,"94","104",
"NG000001052","NIAMEY AERO, NG","2006-04-27",,"95","106","82"
"NG000001052","NIAMEY AERO, NG","2006-04-28",,"96",,"81"
"NG000001052","NIAMEY AERO, NG","2006-04-29",,"95","108","79"
"NG000001052","NIAMEY AERO, NG","2006-04-30",,"96",,"79"
"NG000001052","NIAMEY AERO, NG","2006-05-01",,"96",,"81"
"NG000001052","NIAMEY AERO, NG","2006-05-02",,"97","111",
"NG000001052","NIAMEY AERO, NG","2006-05-03",,"96","112","80"
"NG000001052","NIAMEY AERO, NG","2006-05-04",,"99","111",
"NG000001052","NIAMEY AERO, NG","2006-05-05",,"97","108",
"NG000001052","NIAMEY AERO, NG","2006-05-06",,"97",,"86"
"NG000001052","NIAMEY AERO, NG","2006-05-07",,"94","103","85"
"NG000001052","NIAMEY AERO, NG","2006-05-08",,"94",,
"NG000001052","NIAMEY AERO, NG","2006-05-09",,"97","109",
"NG000001052","NIAMEY AERO, NG","2006-05-10",,"96","108","85"
"NG000001052","NIAMEY AERO, NG","2006-05-11",,"94","105",
"NG000001052","NIAMEY AERO, NG","2006-05-12",,"97",,"86"
"NG000001052","NIAMEY AERO, NG","2006-05-13",,"98","110",
"NG000001052","NIAMEY AERO, NG","2006-05-14",,"96","109",
"NG000001052","NIAMEY AERO, NG","2006-05-15","0.00","96","106","88"
"NG000001052","NIAMEY AERO, NG","2006-05-16",,"94",,"85"
"NG000001052","NIAMEY AERO, NG","2006-05-17",,"93","103","83"
"NG000001052","NIAMEY AERO, NG","2006-05-18",,"92",,
"NG000001052","NIAMEY AERO, NG","2006-05-19",,"95","106",
"NG000001052","NIAMEY AERO, NG","2006-05-20","0.00","88","97","76"
"NG000001052","NIAMEY AERO, NG","2006-05-21","0.00","89",,
"NG000001052","NIAMEY AERO, NG","2006-05-22",,"94","106",
"NG000001052","NIAMEY AERO, NG","2006-05-23",,"97",,
"NG000001052","NIAMEY AERO, NG","2006-05-24",,"94","103","86"
"NG000001052","NIAMEY AERO, NG","2006-05-25",,"89","96","78"
"NG000001052","NIAMEY AERO, NG","2006-05-26",,"90",,"78"
"NG000001052","NIAMEY AERO, NG","2006-05-27",,"94","106","81"
"NG000001052","NIAMEY AERO, NG","2006-05-28",,"95","108","88"
"NG000001052","NIAMEY AERO, NG","2006-05-29",,"92","103","81"
"NG000001052","NIAMEY AERO, NG","2006-05-30","0.00","92","100",
"NG000001052","NIAMEY AERO, NG","2006-05-31",,"95",,"82"
"NG000001052","NIAMEY AERO, NG","2006-06-01",,"96","108","88"
"NG000001052","NIAMEY AERO, NG","2006-06-02","0.00","94","108",
"NG000001052","NIAMEY AERO, NG","2006-06-03","0.08","94","105",
"NG000001052","NIAMEY AERO, NG","2006-06-04","0.00","94",,"84"
"NG000001052","NIAMEY AERO, NG","2006-06-05","0.00","95","104","87"
"NG000001052","NIAMEY AERO, NG","2006-06-06",,"96","109","82"
"NG000001052","NIAMEY AERO, NG","2006-06-07","0.03","95","108",
"NG000001052","NIAMEY AERO, NG","2006-06-08","0.24","89","101",
"NG000001052","NIAMEY AERO, NG","2006-06-09","0.47","78","82",
"NG000001052","NIAMEY AERO, NG","2006-06-10","0.00","84","97","73"
"NG000001052","NIAMEY AERO, NG","2006-06-11",,"89",,"81"
"NG000001052","NIAMEY AERO, NG","2006-06-12",,"91",,
"NG000001052","NIAMEY AERO, NG","2006-06-13",,"95","105","86"
"NG000001052","NIAMEY AERO, NG","2006-06-14",,"97","108","87"
"NG000001052","NIAMEY AERO, NG","2006-06-15",,"91","99","80"
"NG000001052","NIAMEY AERO, NG","2006-06-16",,"93","103","83"
"NG000001052","NIAMEY AERO, NG","2006-06-17",,"93","103",
"NG000001052","NIAMEY AERO, NG","2006-06-18","0.43","85","96","66"
"NG000001052","NIAMEY AERO, NG","2006-06-19","0.00","89","100","79"
"NG000001052","NIAMEY AERO, NG","2006-06-20",,"89","100","78"
"NG000001052","NIAMEY AERO, NG","2006-06-21",,"93","105",
"NG000001052","NIAMEY AERO, NG","2006-06-22","0.16","90","101","76"
"NG000001052","NIAMEY AERO, NG","2006-06-23","0.00","89","97","78"
"NG000001052","NIAMEY AERO, NG","2006-06-24",,"91","100","81"
"NG000001052","NIAMEY AERO, NG","2006-06-25",,"94","107",
"NG000001052","NIAMEY AERO, NG","2006-06-26",,"94","106",
"NG000001052","NIAMEY AERO, NG","2006-06-27",,"93","104",
"NG000001052","NIAMEY AERO, NG","2006-06-28","0.02","92","107","78"
"NG000001052","NIAMEY AERO, NG","2006-06-29","0.00","94","107","83"
"NG000001052","NIAMEY AERO, NG","2006-06-30",,"88","95",
"NG000001052","NIAMEY AERO, NG","2006-07-01",,"88","99","77"
"NG000001052","NIAMEY AERO, NG","2006-07-02","0.12","87","100","74"
"NG000001052","NIAMEY AERO, NG","2006-07-03","0.00","92",,"82"
"NG000001052","NIAMEY AERO, NG","2006-07-04",,"92","104","82"
"NG000001052","NIAMEY AERO, NG","2006-07-05","0.08","89","99","76"
"NG000001052","NIAMEY AERO, NG","2006-07-06","0.00","90","100",
"NG000001052","NIAMEY AERO, NG","2006-07-07","0.12","83","95",
"NG000001052","NIAMEY AERO, NG","2006-07-08","0.00","91",,"81"
"NG000001052","NIAMEY AERO, NG","2006-07-09","0.00","86",,"77"
"NG000001052","NIAMEY AERO, NG","2006-07-10",,"87","101","79"
"NG000001052","NIAMEY AERO, NG","2006-07-11",,"88",,
"NG000001052","NIAMEY AERO, NG","2006-07-12","0.16","89","101","76"
"NG000001052","NIAMEY AERO, NG","2006-07-13","0.00","92","101","84"
"NG000001052","NIAMEY AERO, NG","2006-07-14","0.24","86","97","71"
"NG000001052","NIAMEY AERO, NG","2006-07-15","0.24","83","90","75"
"NG000001052","NIAMEY AERO, NG","2006-07-16","0.00","87","99","76"
"NG000001052","NIAMEY AERO, NG","2006-07-17",,"82","89",
"NG000001052","NIAMEY AERO, NG","2006-07-18",,"84",,
"NG000001052","NIAMEY AERO, NG","2006-07-19","0.39","81",,
"NG000001052","NIAMEY AERO, NG","2006-07-20","0.83","85","97","76"
"NG000001052","NIAMEY AERO, NG","2006-07-21","0.04","85",,"76"
"NG000001052","NIAMEY AERO, NG","2006-07-22","0.00","77",,
"NG000001052","NIAMEY AERO, NG","2006-07-23","1.18","81","95","73"
"NG000001052","NIAMEY AERO, NG","2006-07-24","0.00","87","97",
"NG000001052","NIAMEY AERO, NG","2006-07-25",,"80",,
"NG000001052","NIAMEY AERO, NG","2006-07-26","0.24","81","90","72"
"NG000001052","NIAMEY AERO, NG","2006-07-27","0.00","86",,
"NG000001052","NIAMEY AERO, NG","2006-07-28","0.04","88","100","81"
"NG000001052","NIAMEY AERO, NG","2006-07-29","0.00","88","98","77"
"NG000001052","NIAMEY AERO, NG","2006-07-30",,"89","97","79"
"NG000001052","NIAMEY AERO, NG","2006-07-31",,"80",,
"NG000001052","NIAMEY AERO, NG","2006-08-01",,"84",,"74"
"NG000001052","NIAMEY AERO, NG","2006-08-02",,"88",,"79"
"NG000001052","NIAMEY AERO, NG","2006-08-03",,"80","90",
"NG000001052","NIAMEY AERO, NG","2006-08-04",,"81","91","72"
"NG000001052","NIAMEY AERO, NG","2006-08-05",,"85","94","77"
"NG000001052","NIAMEY AERO, NG","2006-08-06",,"78",,
"NG000001052","NIAMEY AERO, NG","2006-08-07",,"81","91","74"
"NG000001052","NIAMEY AERO, NG","2006-08-08","0.08","81",,"76"
"NG000001052","NIAMEY AERO, NG","2006-08-12","0.04","80","87","74"
"NG000001052","NIAMEY AERO, NG","2006-08-14",,"83","90","75"
"NG000001052","NIAMEY AERO, NG","2006-08-15",,"81","90","73"
"NG000001052","NIAMEY AERO, NG","2006-08-16",,"86","96","78"
"NG000001052","NIAMEY AERO, NG","2006-08-17",,"87","96","79"
"NG000001052","NIAMEY AERO, NG","2006-08-18",,"80","87",
"NG000001052","NIAMEY AERO, NG","2006-08-20",,"85","94","73"
"NG000001052","NIAMEY AERO, NG","2006-08-21",,"87","94","80"
"NG000001052","NIAMEY AERO, NG","2006-08-22","0.24","79",,"71"
"NG000001052","NIAMEY AERO, NG","2006-08-23","0.12","80","90","73"
"NG000001052","NIAMEY AERO, NG","2006-08-26",,"82","93","77"
"NG000001052","NIAMEY AERO, NG","2006-08-29","0.16","80","87","75"
"NG000001052","NIAMEY AERO, NG","2006-09-04",,"83","93","74"
"NG000001052","NIAMEY AERO, NG","2006-09-05",,"80","85",
"NG000001052","NIAMEY AERO, NG","2006-09-08","0.00","77",,"72"
"NG000001052","NIAMEY AERO, NG","2006-09-09","0.91","79","88","73"
"NG000001052","NIAMEY AERO, NG","2006-09-10","0.00","80","90","75"
"NG000001052","NIAMEY AERO, NG","2006-09-11","0.08","82","92","71"
"NG000001052","NIAMEY AERO, NG","2006-09-12","0.00","79",,
"NG000001052","NIAMEY AERO, NG","2006-09-13","0.67","80",,"72"
"NG000001052","NIAMEY AERO, NG","2006-09-14","0.00","83",,
"NG000001052","NIAMEY AERO, NG","2006-09-15","0.16","85","97",
"NG000001052","NIAMEY AERO, NG","2006-09-16","0.00","84","92","73"
"NG000001052","NIAMEY AERO, NG","2006-09-17",,"85","95","76"
"NG000001052","NIAMEY AERO, NG","2006-09-18",,"88",,"79"
"NG000001052","NIAMEY AERO, NG","2006-09-19","0.20","82","92","72"
"NG000001052","NIAMEY AERO, NG","2006-09-20","0.00","85",,"76"
"NG000001052","NIAMEY AERO, NG","2006-09-21",,"80",,
"NG000001052","NIAMEY AERO, NG","2006-09-22",,"86","95","77"
"NG000001052","NIAMEY AERO, NG","2006-09-23",,"85","95","74"
"NG000001052","NIAMEY AERO, NG","2006-09-24","0.51","77","83","70"
"NG000001052","NIAMEY AERO, NG","2006-09-25","0.16","82",,"72"
"NG000001052","NIAMEY AERO, NG","2006-09-26","0.00","86",,"77"
"NG000001052","NIAMEY AERO, NG","2006-09-27",,"87",,"78"
"NG000001052","NIAMEY AERO, NG","2006-09-28",,"86","95","79"
"NG000001052","NIAMEY AERO, NG","2006-09-29",,"85",,"74"
"NG000001052","NIAMEY AERO, NG","2006-09-30",,"80","84",
"NG000001052","NIAMEY AERO, NG","2006-10-01",,"81","91","74"
"NG000001052","NIAMEY AERO, NG","2006-10-02","0.00","85","94","76"
"NG000001052","NIAMEY AERO, NG","2006-10-03",,"89","99","79"
"NG000001052","NIAMEY AERO, NG","2006-10-04",,"92","101","80"
"NG000001052","NIAMEY AERO, NG","2006-10-05",,"89","99","80"
"NG000001052","NIAMEY AERO, NG","2006-10-06",,"90","99","81"
"NG000001052","NIAMEY AERO, NG","2006-10-07",,"89","101",
"NG000001052","NIAMEY AERO, NG","2006-10-08",,"89","99","81"
"NG000001052","NIAMEY AERO, NG","2006-10-09",,"90",,"77"
"NG000001052","NIAMEY AERO, NG","2006-10-10",,"90","103",
"NG000001052","NIAMEY AERO, NG","2006-10-11",,"91",,"80"
"NG000001052","NIAMEY AERO, NG","2006-10-12",,"89","101","77"
"NG000001052","NIAMEY AERO, NG","2006-10-13",,"87",,
"NG000001052","NIAMEY AERO, NG","2006-10-14",,"89",,"78"
"NG000001052","NIAMEY AERO, NG","2006-10-15",,"90",,"77"
"NG000001052","NIAMEY AERO, NG","2006-10-16",,"90",,"77"
"NG000001052","NIAMEY AERO, NG","2006-10-17",,"91",,"81"
"NG000001052","NIAMEY AERO, NG","2006-10-18",,"91","105","81"
"NG000001052","NIAMEY AERO, NG","2006-10-19",,"88","97","79"
"NG000001052","NIAMEY AERO, NG","2006-10-20",,"90","103",
"NG000001052","NIAMEY AERO, NG","2006-10-21",,"92","106","79"
"NG000001052","NIAMEY AERO, NG","2006-10-22",,"90",,
"NG000001052","NIAMEY AERO, NG","2006-10-23",,"92","105","79"
"NG000001052","NIAMEY AERO, NG","2006-10-24",,"89","103","79"
"NG000001052","NIAMEY AERO, NG","2006-10-25",,"90","104","80"
"NG000001052","NIAMEY AERO, NG","2006-10-26",,"90","102",
"NG000001052","NIAMEY AERO, NG","2006-10-27",,"90","101","78"
"NG000001052","NIAMEY AERO, NG","2006-10-28",,"91","103","81"
"NG000001052","NIAMEY AERO, NG","2006-10-29",,"88","102","72"
"NG000001052","NIAMEY AERO, NG","2006-10-30",,"86",,"72"
"NG000001052","NIAMEY AERO, NG","2006-10-31",,"85","101",
"NG000001052","NIAMEY AERO, NG","2006-11-01",,"85","100","70"
"NG000001052","NIAMEY AERO, NG","2006-11-02",,"86",,"69"
"NG000001052","NIAMEY AERO, NG","2006-11-03",,"84","100","69"
"NG000001052","NIAMEY AERO, NG","2006-11-04",,"85","101","68"
"NG000001052","NIAMEY AERO, NG","2006-11-05",,"84","101",
"NG000001052","NIAMEY AERO, NG","2006-11-06",,"85","101","67"
"NG000001052","NIAMEY AERO, NG","2006-11-07",,"84","99",
"NG000001052","NIAMEY AERO, NG","2006-11-08",,"84","97",
"NG000001052","NIAMEY AERO, NG","2006-11-09",,"83","96","72"
"NG000001052","NIAMEY AERO, NG","2006-11-10",,"83","96","71"
"NG000001052","NIAMEY AERO, NG","2006-11-11",,"84",,
"NG000001052","NIAMEY AERO, NG","2006-11-12",,"83","96","71"
"NG000001052","NIAMEY AERO, NG","2006-11-13",,"83","97",
"NG000001052","NIAMEY AERO, NG","2006-11-14",,"83","96","69"
"NG000001052","NIAMEY AERO, NG","2006-11-15",,"83",,"72"
"NG000001052","NIAMEY AERO, NG","2006-11-16",,"82","97","70"
"NG000001052","NIAMEY AERO, NG","2006-11-17",,"82",,
"NG000001052","NIAMEY AERO, NG","2006-11-18","2.45","81",,
"NG000001052","NIAMEY AERO, NG","2006-11-19","0.00","79","92","68"
"NG000001052","NIAMEY AERO, NG","2006-11-20",,"78","92","66"
"NG000001052","NIAMEY AERO, NG","2006-11-21",,"76","93",
"NG000001052","NIAMEY AERO, NG","2006-11-22",,"77","92",
"NG000001052","NIAMEY AERO, NG","2006-11-23",,"76",,
"NG000001052","NIAMEY AERO, NG","2006-11-24",,"77","94",
"NG000001052","NIAMEY AERO, NG","2006-11-25",,"78","94",
"NG000001052","NIAMEY AERO, NG","2006-11-26",,"76","94",
"NG000001052","NIAMEY AERO, NG","2006-11-27",,"76","92",
"NG000001052","NIAMEY AERO, NG","2006-11-28",,"76","92","60"
"NG000001052","NIAMEY AERO, NG","2006-11-29",,"76","92",
"NG000001052","NIAMEY AERO, NG","2006-11-30",,"76","92","59"
"NG000001052","NIAMEY AERO, NG","2006-12-01",,"76","92","61"
"NG000001052","NIAMEY AERO, NG","2006-12-02",,"76",,"64"
"NG000001052","NIAMEY AERO, NG","2006-12-03",,"76","92",
"NG000001052","NIAMEY AERO, NG","2006-12-04",,"74","89","64"
"NG000001052","NIAMEY AERO, NG","2006-12-05",,"74","89","60"
"NG000001052","NIAMEY AERO, NG","2006-12-06",,"74",,
"NG000001052","NIAMEY AERO, NG","2006-12-07",,"74","88","62"
"NG000001052","NIAMEY AERO, NG","2006-12-08",,"72",,
"NG000001052","NIAMEY AERO, NG","2006-12-09",,"73","90","56"
"NG000001052","NIAMEY AERO, NG","2006-12-10",,"76","90","64"
"NG000001052","NIAMEY AERO, NG","2006-12-11",,"77","91","64"
"NG000001052","NIAMEY AERO, NG","2006-12-12",,"80","91","70"
"NG000001052","NIAMEY AERO, NG","2006-12-13",,"80","94",
"NG000001052","NIAMEY AERO, NG","2006-12-14",,"79","95",
"NG000001052","NIAMEY AERO, NG","2006-12-15",,"77","92","62"
"NG000001052","NIAMEY AERO, NG","2006-12-16",,"76",,
"NG000001052","NIAMEY AERO, NG","2006-12-17",,"77",,
"NG000001052","NIAMEY AERO, NG","2006-12-18",,"78","94",
"NG000001052","NIAMEY AERO, NG","2006-12-19",,"78","94","62"
"NG000001052","NIAMEY AERO, NG","2006-12-20",,"78",,"60"
"NG000001052","NIAMEY AERO, NG","2006-12-21",,"79","95",
"NG000001052","NIAMEY AERO, NG","2006-12-22",,"77",,"64"
"NG000001052","NIAMEY AERO, NG","2006-12-23",,"75","92","53"
"NG000001052","NIAMEY AERO, NG","2006-12-24",,"75",,"57"
"NG000001052","NIAMEY AERO, NG","2006-12-25",,"74","91",
"NG000001052","NIAMEY AERO, NG","2006-12-26",,"75","91","58"
"NG000001052","NIAMEY AERO, NG","2006-12-27",,"74",,"59"
"NG000001052","NIAMEY AERO, NG","2006-12-28",,"72",,
"NG000001052","NIAMEY AERO, NG","2006-12-29",,"72","84","62"
"NG000001052","NIAMEY AERO, NG","2006-12-30",,"70",,"62"
"NG000001052","NIAMEY AERO, NG","2006-12-31",,"69","81",
"NG000001052","NIAMEY AERO, NG","2007-01-01",,"69","78","59"
"NG000001052","NIAMEY AERO, NG","2007-01-02",,"68","77","60"
"NG000001052","NIAMEY AERO, NG","2007-01-03",,"69","79",
"NG000001052","NIAMEY AERO, NG","2007-01-04",,"68","76","61"
"NG000001052","NIAMEY AERO, NG","2007-01-05",,"70","81",
"NG000001052","NIAMEY AERO, NG","2007-01-06",,"73",,
"NG000001052","NIAMEY AERO, NG","2007-01-07",,"74","88",
"NG000001052","NIAMEY AERO, NG","2007-01-08",,"74",,"59"
"NG000001052","NIAMEY AERO, NG","2007-01-09",,"76","90","63"
"NG000001052","NIAMEY AERO, NG","2007-01-10",,"75","90",
"NG000001052","NIAMEY AERO, NG","2007-01-11",,"76","89","66"
"NG000001052","NIAMEY AERO, NG","2007-01-12",,"72",,"60"
"NG000001052","NIAMEY AERO, NG","2007-01-13",,"70","80","60"
"NG000001052","NIAMEY AERO, NG","2007-01-14",,"68","81",
"NG000001052","NIAMEY AERO, NG","2007-01-15",,"70","85","56"
"NG000001052","NIAMEY AERO, NG","2007-01-16",,"71",,"59"
"NG000001052","NIAMEY AERO, NG","2007-01-17",,"72","84","61"
"NG000001052","NIAMEY AERO, NG","2007-01-18",,"71",,"62"
"NG000001052","NIAMEY AERO, NG","2007-01-19",,"72",,
"NG000001052","NIAMEY AERO, NG","2007-01-20",,"71","85","56"
"NG000001052","NIAMEY AERO, NG","2007-01-21",,"71",,"57"
"NG000001052","NIAMEY AERO, NG","2007-01-22",,"73","87","60"
"NG000001052","NIAMEY AERO, NG","2007-01-23",,"74","89","60"
"NG000001052","NIAMEY AERO, NG","2007-01-24",,"76","94","61"
"NG000001052","NIAMEY AERO, NG","2007-01-25",,"79","97","63"
"NG000001052","NIAMEY AERO, NG","2007-01-26",,"80","99",
"NG000001052","NIAMEY AERO, NG","2007-01-27",,"83",,"69"
"NG000001052","NIAMEY AERO, NG","2007-01-28",,"81",,
"NG000001052","NIAMEY AERO, NG","2007-01-29",,"81","99",
"NG000001052","NIAMEY AERO, NG","2007-01-30",,"82","97","67"
"NG000001052","NIAMEY AERO, NG","2007-01-31",,"81","98",
"NG000001052","NIAMEY AERO, NG","2007-02-01",,"85","100",
"NG000001052","NIAMEY AERO, NG","2007-02-02",,"85","102",
"NG000001052","NIAMEY AERO, NG","2007-02-03",,"84","101",
"NG000001052","NIAMEY AERO, NG","2007-02-04",,"84","102",
"NG000001052","NIAMEY AERO, NG","2007-02-05",,"82","101","64"
"NG000001052","NIAMEY AERO, NG","2007-02-06",,"85","103",
"NG000001052","NIAMEY AERO, NG","2007-02-07",,"86","104",
"NG000001052","NIAMEY AERO, NG","2007-02-08",,"86",,"71"
"NG000001052","NIAMEY AERO, NG","2007-02-09",,"84",,"67"
"NG000001052","NIAMEY AERO, NG","2007-02-10",,"83","99","68"
"NG000001052","NIAMEY AERO, NG","2007-02-11",,"81","97",
"NG000001052","NIAMEY AERO, NG","2007-02-12",,"81",,"68"
"NG000001052","NIAMEY AERO, NG","2007-02-13",,"79","91",
"NG000001052","NIAMEY AERO, NG","2007-02-14",,"78","91",
"NG000001052","NIAMEY AERO, NG","2007-02-15",,"78",,"64"
"NG000001052","NIAMEY AERO, NG","2007-02-16",,"80","94","60"
"NG000001052","NIAMEY AERO, NG","2007-02-17",,"78",,
"NG000001052","NIAMEY AERO, NG","2007-02-18",,"81","99","62"
"NG000001052","NIAMEY AERO, NG","2007-02-19",,"83",,
"NG000001052","NIAMEY AERO, NG","2007-02-20",,"85","103",
"NG000001052","NIAMEY AERO, NG","2007-02-21",,"86","100",
"NG000001052","NIAMEY AERO, NG","2007-02-22",,"81",,
"NG000001052","NIAMEY AERO, NG","2007-02-23",,"76","88","64"
"NG000001052","NIAMEY AERO, NG","2007-02-24",,"78","93","63"
"NG000001052","NIAMEY AERO, NG","2007-02-25",,"79",,"63"
"NG000001052","NIAMEY AERO, NG","2007-02-26",,"80","96","66"
"NG000001052","NIAMEY AERO, NG","2007-02-27",,"79","96","62"
"NG000001052","NIAMEY AERO, NG","2007-02-28",,"78","96","64"
"NG000001052","NIAMEY AERO, NG","2007-03-01",,"81",,"70"
"NG000001052","NIAMEY AERO, NG","2007-03-02",,"81","94",
"NG000001052","NIAMEY AERO, NG","2007-03-03",,"83","96","72"
"NG000001052","NIAMEY AERO, NG","2007-03-04",,"82",,"69"
"NG000001052","NIAMEY AERO, NG","2007-03-05",,"82","98",
"NG000001052","NIAMEY AERO, NG","2007-03-06",,"83",,"66"
"NG000001052","NIAMEY AERO, NG","2007-03-07",,"83","99","65"
"NG000001052","NIAMEY AERO, NG","2007-03-08",,"81","99","62"
"NG000001052","NIAMEY AERO, NG","2007-03-09",,"84","101","63"
"NG000001052","NIAMEY AERO, NG","2007-03-10",,"81",,
"NG000001052","NIAMEY AERO, NG","2007-03-11",,"80",,"66"
"NG000001052","NIAMEY AERO, NG","2007-03-12",,"82",,"66"
"NG000001052","NIAMEY AERO, NG","2007-03-13",,"84","98",
"NG000001052","NIAMEY AERO, NG","2007-03-14",,"87","102","70"
"NG000001052","NIAMEY AERO, NG","2007-03-15",,"90","103",
"NG000001052","NIAMEY AERO, NG","2007-03-16",,"90","102","79"
"NG000001052","NIAMEY AERO, NG","2007-03-17",,"89","99","78"
